Date-Time (EST),"ACCurrent , amp"
2025-01-18 15:31:00,31.09
2025-01-18 15:32:00,0.17
2025-01-18 15:33:00,19.65
2025-01-18 15:34:00,34.35
2025-01-18 15:35:00,30.94
2025-01-18 15:36:00,31.16
2025-01-18 15:37:00,38.11
2025-01-18 15:38:00,12.73
2025-01-18 15:39:00,0.17
2025-01-18 15:40:00,0.17
2025-01-18 15:41:00,24.58
2025-01-18 15:42:00,37.05
2025-01-18 15:43:00,30.94
2025-01-18 15:44:00,10.55
2025-01-18 15:45:00,2.33
2025-01-18 15:46:00,37.93
2025-01-18 15:47:00,31.1
2025-01-18 15:48:00,30.98
2025-01-18 15:49:00,31.16
2025-01-18 15:50:00,29.99
2025-01-18 15:51:00,0.17
2025-01-18 15:52:00,0.17
2025-01-18 15:53:00,0.17
2025-01-18 15:54:00,38.22
2025-01-18 15:55:00,31.25
2025-01-18 15:56:00,20.71
2025-01-18 15:57:00,0.17
2025-01-18 15:58:00,32.13
2025-01-18 15:59:00,31.53
2025-01-18 16:00:00,31.04
2025-01-18 16:01:00,31.15
2025-01-18 16:02:00,40.17
2025-01-18 16:03:00,0.17
2025-01-18 16:04:00,0.17
2025-01-18 16:05:00,0.17
2025-01-18 16:06:00,32.12
2025-01-18 16:07:00,31.54
2025-01-18 16:08:00,30.91
2025-01-18 16:09:00,0.17
2025-01-18 16:10:00,26.81
2025-01-18 16:11:00,32.82
2025-01-18 16:12:00,30.99
2025-01-18 16:13:00,40.88
2025-01-18 16:14:00,31.08
2025-01-18 16:15:00,23.51
2025-01-18 16:16:00,31.9
2025-01-18 16:17:00,33.8
2025-01-18 16:18:00,34.77
2025-01-18 16:19:00,30.84
2025-01-18 16:20:00,36.8
2025-01-18 16:21:00,0.17
2025-01-18 16:22:00,36.87
2025-01-18 16:23:00,31.04
2025-01-18 16:24:00,37.66
2025-01-18 16:25:00,31.46
2025-01-18 16:26:00,38.15
2025-01-18 16:27:00,12.4
2025-01-18 16:28:00,0.17
2025-01-18 16:29:00,23.86
2025-01-18 16:30:00,32.29
2025-01-18 16:31:00,31.21
2025-01-18 16:32:00,31.27
2025-01-18 16:33:00,20.8
2025-01-18 16:34:00,34.95
2025-01-18 16:35:00,31.23
2025-01-18 16:36:00,31.25
2025-01-18 16:37:00,33.72
2025-01-18 16:38:00,34.55
2025-01-18 16:39:00,10.53
2025-01-18 16:40:00,0.17
2025-01-18 16:41:00,31.99
2025-01-18 16:42:00,31.73
2025-01-18 16:43:00,31.16
2025-01-18 16:44:00,31.15
2025-01-18 16:45:00,20.83
2025-01-18 16:46:00,35.07
2025-01-18 16:47:00,31.16
2025-01-18 16:48:00,31.15
2025-01-18 16:49:00,36.84
2025-01-18 16:50:00,34.39
2025-01-18 16:51:00,10.57
2025-01-18 16:52:00,0.16
2025-01-18 16:53:00,23.44
2025-01-18 16:54:00,32.45
2025-01-18 16:55:00,31.37
2025-01-18 16:56:00,31.24
2025-01-18 16:57:00,20.78
2025-01-18 16:58:00,35.1
2025-01-18 16:59:00,30.94
2025-01-18 17:00:00,31.24
2025-01-18 17:01:00,33.79
2025-01-18 17:02:00,34.64
2025-01-18 17:03:00,10.43
2025-01-18 17:04:00,0.16
2025-01-18 17:05:00,25.98
2025-01-18 17:06:00,32.27
2025-01-18 17:07:00,31.21
2025-01-18 17:08:00,31.25
2025-01-18 17:09:00,20.94
2025-01-18 17:10:00,35.04
2025-01-18 17:11:00,31.12
2025-01-18 17:12:00,31.23
2025-01-18 17:13:00,33.76
2025-01-18 17:14:00,34.86
2025-01-18 17:15:00,10.52
2025-01-18 17:16:00,29.3
2025-01-18 17:17:00,31.49
2025-01-18 17:18:00,30.99
2025-01-18 17:19:00,31.04
2025-01-18 17:20:00,38.14
2025-01-18 17:21:00,11.82
2025-01-18 17:22:00,0.16
2025-01-18 17:23:00,0.16
2025-01-18 17:24:00,23.39
2025-01-18 17:25:00,32.32
2025-01-18 17:26:00,31.19
2025-01-18 17:27:00,10.46
2025-01-18 17:28:00,26.82
2025-01-18 17:29:00,32.83
2025-01-18 17:30:00,31.03
2025-01-18 17:31:00,31.18
2025-01-18 17:32:00,39.54
2025-01-18 17:33:00,11.64
2025-01-18 17:34:00,0.16
2025-01-18 17:35:00,0.16
2025-01-18 17:36:00,33.47
2025-01-18 17:37:00,34.36
2025-01-18 17:38:00,30.9
2025-01-18 17:39:00,10.42
2025-01-18 17:40:00,12.81
2025-01-18 17:41:00,35.4
2025-01-18 17:42:00,31.23
2025-01-18 17:43:00,31.32
2025-01-18 17:44:00,36.51
2025-01-18 17:45:00,19.53
2025-01-18 17:46:00,0.17
2025-01-18 17:47:00,0.16
2025-01-18 17:48:00,2.33
2025-01-18 17:49:00,41.79
2025-01-18 17:50:00,31.34
2025-01-18 17:51:00,15.68
2025-01-18 17:52:00,0.17
2025-01-18 17:53:00,37.49
2025-01-18 17:54:00,31.36
2025-01-18 17:55:00,31.22
2025-01-18 17:56:00,31.05
2025-01-18 17:57:00,26.54
2025-01-18 17:58:00,0.17
2025-01-18 17:59:00,0.17
2025-01-18 18:00:00,0.17
2025-01-18 18:01:00,32.28
2025-01-18 18:02:00,31.64
2025-01-18 18:03:00,20.76
2025-01-18 18:04:00,0.17
2025-01-18 18:05:00,45.89
2025-01-18 18:06:00,31.89
2025-01-18 18:07:00,30.9
2025-01-18 18:08:00,30.91
2025-01-18 18:09:00,36.13
2025-01-18 18:10:00,0.17
2025-01-18 18:11:00,0.17
2025-01-18 18:12:00,0.17
2025-01-18 18:13:00,19.81
2025-01-18 18:14:00,33.31
2025-01-18 18:15:00,31.18
2025-01-18 18:16:00,0.17
2025-01-18 18:17:00,32.57
2025-01-18 18:18:00,34.27
2025-01-18 18:19:00,30.98
2025-01-18 18:20:00,31.16
2025-01-18 18:21:00,37.01
2025-01-18 18:22:00,12.74
2025-01-18 18:23:00,0.17
2025-01-18 18:24:00,0.17
2025-01-18 18:25:00,12.72
2025-01-18 18:26:00,36.06
2025-01-18 18:27:00,31.18
2025-01-18 18:28:00,10.54
2025-01-18 18:29:00,2.39
2025-01-18 18:30:00,41.85
2025-01-18 18:31:00,31.37
2025-01-18 18:32:00,31.44
2025-01-18 18:33:00,31.31
2025-01-18 18:34:00,30.12
2025-01-18 18:35:00,0.17
2025-01-18 18:36:00,0.17
2025-01-18 18:37:00,0.17
2025-01-18 18:38:00,51.57
2025-01-18 18:39:00,31.59
2025-01-18 18:40:00,20.92
2025-01-18 18:41:00,0.17
2025-01-18 18:42:00,32.2
2025-01-18 18:43:00,31.74
2025-01-18 18:44:00,31.23
2025-01-18 18:45:00,31.19
2025-01-18 18:46:00,40.03
2025-01-18 18:47:00,0.17
2025-01-18 18:48:00,0.17
2025-01-18 18:49:00,0.17
2025-01-18 18:50:00,26.84
2025-01-18 18:51:00,32.57
2025-01-18 18:52:00,31.07
2025-01-18 18:53:00,0.17
2025-01-18 18:54:00,19.72
2025-01-18 18:55:00,33.58
2025-01-18 18:56:00,30.97
2025-01-18 18:57:00,31.17
2025-01-18 18:58:00,36.07
2025-01-18 18:59:00,6.4
2025-01-18 19:00:00,0.17
2025-01-18 19:01:00,0.17
2025-01-18 19:02:00,12.73
2025-01-18 19:03:00,35.8
2025-01-18 19:04:00,31.14
2025-01-18 19:05:00,5.34
2025-01-18 19:06:00,2.31
2025-01-18 19:07:00,37.91
2025-01-18 19:08:00,31.18
2025-01-18 19:09:00,31.38
2025-01-18 19:10:00,31.25
2025-01-18 19:11:00,20.84
2025-01-18 19:12:00,0.17
2025-01-18 19:13:00,0.17
2025-01-18 19:14:00,0.17
2025-01-18 19:15:00,37.39
2025-01-18 19:16:00,31.35
2025-01-18 19:17:00,15.67
2025-01-18 19:18:00,0.17
2025-01-18 19:19:00,51.06
2025-01-18 19:20:00,31.63
2025-01-18 19:21:00,31.47
2025-01-18 19:22:00,31.36
2025-01-18 19:23:00,34.17
2025-01-18 19:24:00,0.17
2025-01-18 19:25:00,0.17
2025-01-18 19:26:00,0.17
2025-01-18 19:27:00,33.13
2025-01-18 19:28:00,31.98
2025-01-18 19:29:00,26.13
2025-01-18 19:30:00,0.17
2025-01-18 19:31:00,26.88
2025-01-18 19:32:00,32.96
2025-01-18 19:33:00,31.56
2025-01-18 19:34:00,31.63
2025-01-18 19:35:00,39.94
2025-01-18 19:36:00,6.23
2025-01-18 19:37:00,0.17
2025-01-18 19:38:00,0.17
2025-01-18 19:39:00,19.86
2025-01-18 19:40:00,33.79
2025-01-18 19:41:00,31.23
2025-01-18 19:42:00,5.35
2025-01-18 19:43:00,12.76
2025-01-18 19:44:00,36.16
2025-01-18 19:45:00,31.46
2025-01-18 19:46:00,31.54
2025-01-18 19:47:00,36.51
2025-01-18 19:48:00,19.57
2025-01-18 19:49:00,0.17
2025-01-18 19:50:00,0.17
2025-01-18 19:51:00,2.35
2025-01-18 19:52:00,41.73
2025-01-18 19:53:00,31.52
2025-01-18 19:54:00,15.79
2025-01-18 19:55:00,0.17
2025-01-18 19:56:00,37.68
2025-01-18 19:57:00,31.51
2025-01-18 19:58:00,31.6
2025-01-18 19:59:00,31.69
2025-01-18 20:00:00,35.03
2025-01-18 20:01:00,0.17
2025-01-18 20:02:00,0.17
2025-01-18 20:03:00,0.17
2025-01-18 20:04:00,32.55
2025-01-18 20:05:00,32.2
2025-01-18 20:06:00,26.26
2025-01-18 20:07:00,0.17
2025-01-18 20:08:00,23.53
2025-01-18 20:09:00,32.32
2025-01-18 20:10:00,31.33
2025-01-18 20:11:00,31.33
2025-01-18 20:12:00,36.45
2025-01-18 20:13:00,0.17
2025-01-18 20:14:00,0.17
2025-01-18 20:15:00,38.27
2025-01-18 20:16:00,31.51
2025-01-18 20:17:00,39.04
2025-01-18 20:18:00,32.0
2025-01-18 20:19:00,19.73
2025-01-18 20:20:00,33.53
2025-01-18 20:21:00,36.22
2025-01-18 20:22:00,36.03
2025-01-18 20:23:00,31.5
2025-01-18 20:24:00,39.96
2025-01-18 20:25:00,0.17
2025-01-18 20:26:00,23.52
2025-01-18 20:27:00,32.4
2025-01-18 20:28:00,31.51
2025-01-18 20:29:00,31.36
2025-01-18 20:30:00,41.13
2025-01-18 20:31:00,0.17
2025-01-18 20:32:00,2.42
2025-01-18 20:33:00,40.76
2025-01-18 20:34:00,31.22
2025-01-18 20:35:00,31.21
2025-01-18 20:36:00,31.2
2025-01-18 20:37:00,39.62
2025-01-18 20:38:00,33.04
2025-01-18 20:39:00,31.18
2025-01-18 20:40:00,31.2
2025-01-18 20:41:00,38.02
2025-01-18 20:42:00,33.32
2025-01-18 20:43:00,0.17
2025-01-18 20:44:00,0.16
2025-01-18 20:45:00,32.22
2025-01-18 20:46:00,31.8
2025-01-18 20:47:00,31.17
2025-01-18 20:48:00,31.31
2025-01-18 20:49:00,19.78
2025-01-18 20:50:00,33.61
2025-01-18 20:51:00,31.52
2025-01-18 20:52:00,31.44
2025-01-18 20:53:00,36.47
2025-01-18 20:54:00,34.49
2025-01-18 20:55:00,0.17
2025-01-18 20:56:00,0.16
2025-01-18 20:57:00,19.64
2025-01-18 20:58:00,33.63
2025-01-18 20:59:00,31.19
2025-01-18 21:00:00,31.34
2025-01-18 21:01:00,41.09
2025-01-18 21:02:00,34.56
2025-01-18 21:03:00,31.26
2025-01-18 21:04:00,31.22
2025-01-18 21:05:00,36.12
2025-01-18 21:06:00,34.47
2025-01-18 21:07:00,0.17
2025-01-18 21:08:00,0.16
2025-01-18 21:09:00,2.36
2025-01-18 21:10:00,37.88
2025-01-18 21:11:00,31.16
2025-01-18 21:12:00,31.38
2025-01-18 21:13:00,2.36
2025-01-18 21:14:00,41.36
2025-01-18 21:15:00,31.23
2025-01-18 21:16:00,31.22
2025-01-18 21:17:00,31.31
2025-01-18 21:18:00,41.12
2025-01-18 21:19:00,0.17
2025-01-18 21:20:00,0.16
2025-01-18 21:21:00,0.16
2025-01-18 21:22:00,39.98
2025-01-18 21:23:00,31.57
2025-01-18 21:24:00,30.77
2025-01-18 21:25:00,0.17
2025-01-18 21:26:00,32.17
2025-01-18 21:27:00,31.4
2025-01-18 21:28:00,30.77
2025-01-18 21:29:00,30.74
2025-01-18 21:30:00,40.02
2025-01-18 21:31:00,0.17
2025-01-18 21:32:00,0.16
2025-01-18 21:33:00,0.16
2025-01-18 21:34:00,27.01
2025-01-18 21:35:00,32.58
2025-01-18 21:36:00,30.87
2025-01-18 21:37:00,0.17
2025-01-18 21:38:00,19.73
2025-01-18 21:39:00,33.2
2025-01-18 21:40:00,30.6
2025-01-18 21:41:00,30.82
2025-01-18 21:42:00,37.81
2025-01-18 21:43:00,12.13
2025-01-18 21:44:00,0.16
2025-01-18 21:45:00,0.16
2025-01-18 21:46:00,12.76
2025-01-18 21:47:00,35.66
2025-01-18 21:48:00,30.87
2025-01-18 21:49:00,10.4
2025-01-18 21:50:00,2.33
2025-01-18 21:51:00,38.01
2025-01-18 21:52:00,31.02
2025-01-18 21:53:00,30.89
2025-01-18 21:54:00,30.81
2025-01-18 21:55:00,21.19
2025-01-18 21:56:00,0.16
2025-01-18 21:57:00,0.16
2025-01-18 21:58:00,0.16
2025-01-18 21:59:00,37.24
2025-01-18 22:00:00,30.84
2025-01-18 22:01:00,15.58
2025-01-18 22:02:00,0.16
2025-01-18 22:03:00,28.66
2025-01-18 22:04:00,31.34
2025-01-18 22:05:00,30.95
2025-01-18 22:06:00,30.86
2025-01-18 22:07:00,30.85
2025-01-18 22:08:00,0.17
2025-01-18 22:09:00,0.16
2025-01-18 22:10:00,0.16
2025-01-18 22:11:00,23.82
2025-01-18 22:12:00,32.08
2025-01-18 22:13:00,25.79
2025-01-18 22:14:00,0.16
2025-01-18 22:15:00,26.36
2025-01-18 22:16:00,32.34
2025-01-18 22:17:00,30.79
2025-01-18 22:18:00,31.02
2025-01-18 22:19:00,39.32
2025-01-18 22:20:00,6.18
2025-01-18 22:21:00,0.16
2025-01-18 22:22:00,0.16
2025-01-18 22:23:00,10.22
2025-01-18 22:24:00,34.46
2025-01-18 22:25:00,30.82
2025-01-18 22:26:00,5.32
2025-01-18 22:27:00,12.79
2025-01-18 22:28:00,35.95
2025-01-18 22:29:00,31.12
2025-01-18 22:30:00,31.1
2025-01-18 22:31:00,36.35
2025-01-18 22:32:00,19.83
2025-01-18 22:33:00,0.17
2025-01-18 22:34:00,0.17
2025-01-18 22:35:00,2.47
2025-01-18 22:36:00,41.14
2025-01-18 22:37:00,30.81
2025-01-18 22:38:00,15.55
2025-01-18 22:39:00,0.17
2025-01-18 22:40:00,37.47
2025-01-18 22:41:00,30.7
2025-01-18 22:42:00,30.58
2025-01-18 22:43:00,30.53
2025-01-18 22:44:00,34.41
2025-01-18 22:45:00,0.16
2025-01-18 22:46:00,0.16
2025-01-18 22:47:00,0.16
2025-01-18 22:48:00,32.28
2025-01-18 22:49:00,31.25
2025-01-18 22:50:00,25.64
2025-01-18 22:51:00,0.17
2025-01-18 22:52:00,23.52
2025-01-18 22:53:00,31.81
2025-01-18 22:54:00,30.78
2025-01-18 22:55:00,30.75
2025-01-18 22:56:00,36.57
2025-01-18 22:57:00,0.17
2025-01-18 22:58:00,0.16
2025-01-18 22:59:00,0.16
2025-01-18 23:00:00,19.83
2025-01-18 23:01:00,33.22
2025-01-18 23:02:00,30.9
2025-01-18 23:03:00,0.17
2025-01-18 23:04:00,10.08
2025-01-18 23:05:00,34.42
2025-01-18 23:06:00,30.63
2025-01-18 23:07:00,30.85
2025-01-18 23:08:00,33.24
2025-01-18 23:09:00,12.92
2025-01-18 23:10:00,0.17
2025-01-18 23:11:00,0.17
2025-01-18 23:12:00,2.36
2025-01-18 23:13:00,37.88
2025-01-18 23:14:00,30.56
2025-01-18 23:15:00,10.34
2025-01-18 23:16:00,2.46
2025-01-18 23:17:00,40.81
2025-01-18 23:18:00,30.62
2025-01-18 23:19:00,30.69
2025-01-18 23:20:00,30.6
2025-01-18 23:21:00,29.77
2025-01-18 23:22:00,0.17
2025-01-18 23:23:00,0.17
2025-01-18 23:24:00,0.17
2025-01-18 23:25:00,28.57
2025-01-18 23:26:00,31.08
2025-01-18 23:27:00,20.54
2025-01-18 23:28:00,0.17
2025-01-18 23:29:00,32.11
2025-01-18 23:30:00,16.06
2025-01-18 23:31:00,0.17
2025-01-18 23:32:00,0.17
2025-01-18 23:33:00,0.19
2025-01-18 23:34:00,0.21
2025-01-18 23:35:00,0.21
2025-01-18 23:36:00,0.21
2025-01-18 23:37:00,0.19
2025-01-18 23:38:00,0.21
2025-01-18 23:39:00,0.21
2025-01-18 23:40:00,0.21
2025-01-18 23:41:00,0.21
2025-01-18 23:42:00,0.21
2025-01-18 23:43:00,0.19
2025-01-18 23:44:00,0.17
2025-01-18 23:45:00,0.2
2025-01-18 23:46:00,0.21
2025-01-18 23:47:00,0.21
2025-01-18 23:48:00,0.21
2025-01-18 23:49:00,0.19
2025-01-18 23:50:00,0.21
2025-01-18 23:51:00,0.21
2025-01-18 23:52:00,0.21
2025-01-18 23:53:00,0.21
2025-01-18 23:54:00,0.21
2025-01-18 23:55:00,0.19
2025-01-18 23:56:00,0.16
2025-01-18 23:57:00,0.19
2025-01-18 23:58:00,0.21
2025-01-18 23:59:00,0.21
2025-01-19 00:00:00,0.2
2025-01-19 00:01:00,0.19
2025-01-19 00:02:00,0.16
2025-01-19 00:03:00,0.18
2025-01-19 00:04:00,0.2
2025-01-19 00:05:00,0.2
2025-01-19 00:06:00,0.2
2025-01-19 00:07:00,0.19
2025-01-19 00:08:00,0.2
2025-01-19 00:09:00,0.2
2025-01-19 00:10:00,0.2
2025-01-19 00:11:00,0.2
2025-01-19 00:12:00,0.2
2025-01-19 00:13:00,0.19
2025-01-19 00:14:00,0.16
2025-01-19 00:15:00,0.16
2025-01-19 00:16:00,0.19
2025-01-19 00:17:00,0.2
2025-01-19 00:18:00,0.2
2025-01-19 00:19:00,0.19
2025-01-19 00:20:00,0.18
2025-01-19 00:21:00,0.2
2025-01-19 00:22:00,0.2
2025-01-19 00:23:00,0.2
2025-01-19 00:24:00,0.2
2025-01-19 00:25:00,0.2
2025-01-19 00:26:00,0.16
2025-01-19 00:27:00,0.16
2025-01-19 00:28:00,0.16
2025-01-19 00:29:00,0.2
2025-01-19 00:30:00,0.2
2025-01-19 00:31:00,0.2
2025-01-19 00:32:00,0.16
2025-01-19 00:33:00,0.2
2025-01-19 00:34:00,0.2
2025-01-19 00:35:00,0.2
2025-01-19 00:36:00,0.2
2025-01-19 00:37:00,0.2
2025-01-19 00:38:00,0.2
2025-01-19 00:39:00,0.2
2025-01-19 00:40:00,0.2
2025-01-19 00:41:00,0.2
2025-01-19 00:42:00,0.2
2025-01-19 00:43:00,0.2
2025-01-19 00:44:00,0.16
2025-01-19 00:45:00,0.16
2025-01-19 00:46:00,0.19
2025-01-19 00:47:00,0.2
2025-01-19 00:48:00,0.2
2025-01-19 00:49:00,0.2
2025-01-19 00:50:00,0.18
2025-01-19 00:51:00,0.2
2025-01-19 00:52:00,0.2
2025-01-19 00:53:00,0.2
2025-01-19 00:54:00,0.2
2025-01-19 00:55:00,0.19
2025-01-19 00:56:00,0.16
2025-01-19 00:57:00,0.16
2025-01-19 00:58:00,0.16
2025-01-19 00:59:00,0.19
2025-01-19 01:00:00,0.2
2025-01-19 01:01:00,0.2
2025-01-19 01:02:00,0.16
2025-01-19 01:03:00,0.18
2025-01-19 01:04:00,0.2
2025-01-19 01:05:00,0.2
2025-01-19 01:06:00,0.2
2025-01-19 01:07:00,0.2
2025-01-19 01:08:00,0.2
2025-01-19 01:09:00,0.2
2025-01-19 01:10:00,0.2
2025-01-19 01:11:00,0.2
2025-01-19 01:12:00,0.2
2025-01-19 01:13:00,0.2
2025-01-19 01:14:00,0.16
2025-01-19 01:15:00,0.17
2025-01-19 01:16:00,0.2
2025-01-19 01:17:00,0.2
2025-01-19 01:18:00,0.2
2025-01-19 01:19:00,0.19
2025-01-19 01:20:00,0.19
2025-01-19 01:21:00,0.2
2025-01-19 01:22:00,0.2
2025-01-19 01:23:00,0.2
2025-01-19 01:24:00,0.2
2025-01-19 01:25:00,0.19
2025-01-19 01:26:00,0.16
2025-01-19 01:27:00,0.16
2025-01-19 01:28:00,0.19
2025-01-19 01:29:00,0.2
2025-01-19 01:30:00,0.2
2025-01-19 01:31:00,0.19
2025-01-19 01:32:00,0.19
2025-01-19 01:33:00,0.2
2025-01-19 01:34:00,0.2
2025-01-19 01:35:00,0.2
2025-01-19 01:36:00,0.2
2025-01-19 01:37:00,0.19
2025-01-19 01:38:00,0.16
2025-01-19 01:39:00,0.16
2025-01-19 01:40:00,0.19
2025-01-19 01:41:00,0.2
2025-01-19 01:42:00,0.2
2025-01-19 01:43:00,0.19
2025-01-19 01:44:00,0.18
2025-01-19 01:45:00,0.2
2025-01-19 01:46:00,0.2
2025-01-19 01:47:00,0.2
2025-01-19 01:48:00,0.2
2025-01-19 01:49:00,0.19
2025-01-19 01:50:00,0.16
2025-01-19 01:51:00,0.16
2025-01-19 01:52:00,0.17
2025-01-19 01:53:00,0.2
2025-01-19 01:54:00,0.2
2025-01-19 01:55:00,0.19
2025-01-19 01:56:00,0.17
2025-01-19 01:57:00,0.2
2025-01-19 01:58:00,0.2
2025-01-19 01:59:00,0.2
2025-01-19 02:00:00,0.2
2025-01-19 02:01:00,0.2
2025-01-19 02:02:00,0.16
2025-01-19 02:03:00,0.16
2025-01-19 02:04:00,0.16
2025-01-19 02:05:00,0.2
2025-01-19 02:06:00,0.2
2025-01-19 02:07:00,0.2
2025-01-19 02:08:00,0.16
2025-01-19 02:09:00,0.19
2025-01-19 02:10:00,0.2
2025-01-19 02:11:00,0.2
2025-01-19 02:12:00,0.2
2025-01-19 02:13:00,0.2
2025-01-19 02:14:00,0.17
2025-01-19 02:15:00,0.16
2025-01-19 02:16:00,0.16
2025-01-19 02:17:00,0.19
2025-01-19 02:18:00,0.2
2025-01-19 02:19:00,0.2
2025-01-19 02:20:00,0.17
2025-01-19 02:21:00,0.19
2025-01-19 02:22:00,0.2
2025-01-19 02:23:00,0.2
2025-01-19 02:24:00,0.2
2025-01-19 02:25:00,0.2
2025-01-19 02:26:00,0.19
2025-01-19 02:27:00,0.16
2025-01-19 02:28:00,0.16
2025-01-19 02:29:00,0.17
2025-01-19 02:30:00,0.2
2025-01-19 02:31:00,0.2
2025-01-19 02:32:00,0.19
2025-01-19 02:33:00,0.17
2025-01-19 02:34:00,0.2
2025-01-19 02:35:00,0.2
2025-01-19 02:36:00,0.2
2025-01-19 02:37:00,0.2
2025-01-19 02:38:00,0.19
2025-01-19 02:39:00,0.16
2025-01-19 02:40:00,0.16
2025-01-19 02:41:00,0.16
2025-01-19 02:42:00,0.2
2025-01-19 02:43:00,0.2
2025-01-19 02:44:00,0.19
2025-01-19 02:45:00,0.16
2025-01-19 02:46:00,0.2
2025-01-19 02:47:00,0.2
2025-01-19 02:48:00,0.2
2025-01-19 02:49:00,0.2
2025-01-19 02:50:00,0.2
2025-01-19 02:51:00,0.16
2025-01-19 02:52:00,0.16
2025-01-19 02:53:00,0.16
2025-01-19 02:54:00,0.19
2025-01-19 02:55:00,0.2
2025-01-19 02:56:00,0.2
2025-01-19 02:57:00,0.17
2025-01-19 02:58:00,0.19
2025-01-19 02:59:00,0.2
2025-01-19 03:00:00,0.2
2025-01-19 03:01:00,0.2
2025-01-19 03:02:00,0.2
2025-01-19 03:03:00,0.17
2025-01-19 03:04:00,0.16
2025-01-19 03:05:00,0.16
2025-01-19 03:06:00,0.2
2025-01-19 03:07:00,0.2
2025-01-19 03:08:00,0.2
2025-01-19 03:09:00,0.17
2025-01-19 03:10:00,0.17
2025-01-19 03:11:00,0.2
2025-01-19 03:12:00,0.2
2025-01-19 03:13:00,0.2
2025-01-19 03:14:00,0.2
2025-01-19 03:15:00,0.19
2025-01-19 03:16:00,0.2
2025-01-19 03:17:00,0.2
2025-01-19 03:18:00,0.2
2025-01-19 03:19:00,0.2
2025-01-19 03:20:00,0.2
2025-01-19 03:21:00,0.18
2025-01-19 03:22:00,0.16
2025-01-19 03:23:00,0.16
2025-01-19 03:24:00,0.18
2025-01-19 03:25:00,0.2
2025-01-19 03:26:00,0.2
2025-01-19 03:27:00,0.18
2025-01-19 03:28:00,0.17
2025-01-19 03:29:00,0.2
2025-01-19 03:30:00,0.2
2025-01-19 03:31:00,0.2
2025-01-19 03:32:00,0.2
2025-01-19 03:33:00,0.19
2025-01-19 03:34:00,0.16
2025-01-19 03:35:00,0.16
2025-01-19 03:36:00,0.16
2025-01-19 03:37:00,0.2
2025-01-19 03:38:00,0.2
2025-01-19 03:39:00,0.19
2025-01-19 03:40:00,0.16
2025-01-19 03:41:00,0.2
2025-01-19 03:42:00,0.2
2025-01-19 03:43:00,0.2
2025-01-19 03:44:00,0.2
2025-01-19 03:45:00,0.2
2025-01-19 03:46:00,0.16
2025-01-19 03:47:00,0.16
2025-01-19 03:48:00,0.16
2025-01-19 03:49:00,0.18
2025-01-19 03:50:00,0.2
2025-01-19 03:51:00,0.2
2025-01-19 03:52:00,0.16
2025-01-19 03:53:00,0.17
2025-01-19 03:54:00,0.2
2025-01-19 03:55:00,0.2
2025-01-19 03:56:00,0.2
2025-01-19 03:57:00,0.2
2025-01-19 03:58:00,0.19
2025-01-19 03:59:00,0.16
2025-01-19 04:00:00,0.16
2025-01-19 04:01:00,0.16
2025-01-19 04:02:00,0.2
2025-01-19 04:03:00,0.2
2025-01-19 04:04:00,0.19
2025-01-19 04:05:00,0.16
2025-01-19 04:06:00,0.2
2025-01-19 04:07:00,0.2
2025-01-19 04:08:00,0.2
2025-01-19 04:09:00,0.2
2025-01-19 04:10:00,0.2
2025-01-19 04:11:00,0.17
2025-01-19 04:12:00,0.16
2025-01-19 04:13:00,0.16
2025-01-19 04:14:00,0.18
2025-01-19 04:15:00,0.2
2025-01-19 04:16:00,0.2
2025-01-19 04:17:00,0.17
2025-01-19 04:18:00,0.18
2025-01-19 04:19:00,0.2
2025-01-19 04:20:00,0.2
2025-01-19 04:21:00,0.2
2025-01-19 04:22:00,0.2
2025-01-19 04:23:00,0.19
2025-01-19 04:24:00,0.16
2025-01-19 04:25:00,0.16
2025-01-19 04:26:00,0.17
2025-01-19 04:27:00,0.2
2025-01-19 04:28:00,0.2
2025-01-19 04:29:00,0.19
2025-01-19 04:30:00,0.16
2025-01-19 04:31:00,0.2
2025-01-19 04:32:00,0.2
2025-01-19 04:33:00,0.2
2025-01-19 04:34:00,0.2
2025-01-19 04:35:00,0.2
2025-01-19 04:36:00,0.17
2025-01-19 04:37:00,0.16
2025-01-19 04:38:00,0.16
2025-01-19 04:39:00,0.19
2025-01-19 04:40:00,0.2
2025-01-19 04:41:00,0.2
2025-01-19 04:42:00,0.17
2025-01-19 04:43:00,0.19
2025-01-19 04:44:00,0.2
2025-01-19 04:45:00,0.2
2025-01-19 04:46:00,0.2
2025-01-19 04:47:00,0.2
2025-01-19 04:48:00,0.18
2025-01-19 04:49:00,0.16
2025-01-19 04:50:00,0.16
2025-01-19 04:51:00,0.17
2025-01-19 04:52:00,0.2
2025-01-19 04:53:00,0.2
2025-01-19 04:54:00,0.18
2025-01-19 04:55:00,0.16
2025-01-19 04:56:00,0.2
2025-01-19 04:57:00,0.2
2025-01-19 04:58:00,0.2
2025-01-19 04:59:00,0.2
2025-01-19 05:00:00,0.19
2025-01-19 05:01:00,0.16
2025-01-19 05:02:00,0.16
2025-01-19 05:03:00,0.16
2025-01-19 05:04:00,0.2
2025-01-19 05:05:00,0.2
2025-01-19 05:06:00,0.19
2025-01-19 05:07:00,0.16
2025-01-19 05:08:00,0.2
2025-01-19 05:09:00,0.2
2025-01-19 05:10:00,0.2
2025-01-19 05:11:00,0.2
2025-01-19 05:12:00,0.2
